route_id,service_id,trip_id,trip_headsign,trip_short_name
IC,2024-05-07,2024-05-07_75102-3,Olsztyn Główny,75102 Drwęca
IC,2024-05-07,2024-05-07_75105-4,Gdynia Główna,75104 Bachus
IC,2024-05-07,2024-05-07_75106-7,Gdynia Główna,75106 Lednica
IC,2024-05-07,2024-05-07_75109-8,Gdynia Główna,75108 Stoczniowiec
IC,2024-05-07,2024-05-07_78101,Gorzów Wielkopolski,78101 Strzelecki
IC,2024-05-07,2024-05-07_78103,Gorzów Wielkopolski,78103 Lubuszanin
IC,2024-05-07,2024-05-07_78173-2,Ustka,78172 Przemyślanin
IC,2024-05-07,2024-05-07_80100,Piła Główna,80100 Zamoyski
EIC,2024-05-07,2024-05-07_8100-1,Warszawa Wschodnia,8100 Chrobry
IC,2024-05-07,2024-05-07_81101-0,Warszawa Wschodnia,81100 Gałczyński
IC,2024-05-07,2024-05-07_81102-3,Suwałki,81102 Podlasiak
IC,2024-05-07,2024-05-07_81105-4,Białystok,81104 Rybak
IC,2024-05-07,2024-05-07_81106-7,Warszawa Wschodnia,81106 Mewa
TLK,2024-05-07,2024-05-07_81109-8,Łódź Kaliska,81108 Włókniarz
IC,2024-05-07,2024-05-07_81110-1,Warszawa Wschodnia,81110 Noteć
IC,2024-05-07,2024-05-07_81114-5,Łódź Fabryczna,81114 Pobrzeże
IC,2024-05-07,2024-05-07_81170-1,Warszawa Wschodnia,81170 Uznam
IC,2024-05-07,2024-05-07_82101-0,Lublin Główny,82100 Staszic
IC,2024-05-07,2024-05-07_82102-3,Lublin Główny,82102 Wyczółkowski
IC,2024-05-07,2024-05-07_82104-5,Hrubieszów Miasto,82104 Górski
EIP,2024-05-07,2024-05-07_8300-1,Kraków Główny,8300
IC,2024-05-07,2024-05-07_8304-5,Przemyśl Główny,8304 Matejko
IC,2024-05-07,2024-05-07_8306-7,Kraków Główny,8306 Malczewski
IC,2024-05-07,2024-05-07_83100-1,Rzeszów Główny,83100 Zamoyski
IC,2024-05-07,2024-05-07_83102-3,Kraków Główny,83102 Chełmoński
IC,2024-05-07,2024-05-07_83106-7,Kraków Główny,83106 Miechowita
TLK,2024-05-07,2024-05-07_83170-1,Kraków Główny,83170 Ustronie
IC,2024-05-07,2024-05-07_83172-3,Przemyśl Główny,83172 Przemyślanin
IC,2024-05-07,2024-05-07_8321-0,Kraków Główny,8320 Osterwa
IC,2024-05-07,2024-05-07_84101-0,Katowice,84100 Gwarek
IC,2024-05-07,2024-05-07_84103-2,Bielsko-Biała Główna,84102 Szyndzielnia
IC,2024-05-07,2024-05-07_85101-0,Gdańsk Główny,85100 Albatros
IC,2024-05-07,2024-05-07_85103-2,Olsztyn Główny,85102 Żuławy
IC,2024-05-07,2024-05-07_85105-4,Olsztyn Główny,85104 Bryza
IC,2024-05-07,2024-05-07_85107-6,Olsztyn Główny,85106 Gryf
IC,2024-05-07,2024-05-07_85109-8,Olsztyn Główny,85108 Stańczyk
TLK,2024-05-07,2024-05-07_85110-1,Gdynia Główna,85110 Bory Tucholskie
IC,2024-05-07,2024-05-07_86100,Wrocław Główny,86100 Bosman
IC,2024-05-07,2024-05-07_86103-2,Wrocław Główny,86102 Szkuner
IC,2024-05-07,2024-05-07_86104,Wrocław Główny,86104 Swarożyc
IC,2024-05-07,2024-05-07_87100,Zbąszynek,87100 Strzelecki
IC,2024-05-07,2024-05-07_87102,Zbąszynek,87102 Lubuszanin
IC,2024-05-07,2024-05-07_87173-2,Poznań Główny,87172 Przemyślanin
IC,2024-05-07,2024-05-07_88101,Gorzów Wielkopolski,88101 Zamoyski
IC,2024-05-07,2024-05-07_9103-2,Warszawa Wschodnia,9102 Łęcka
IC,2024-05-07,2024-05-07_9105-4,Warszawa Wschodnia,9104 Rubinstein
IC,2024-05-07,2024-05-07_9107-6,Warszawa Wschodnia,9106 Leśmian
IC,2024-05-07,2024-05-07_9109-8,Warszawa Główna,9108 Jagna
IC,2024-05-07,2024-05-07_91101-0,Warszawa Wschodnia,91100 Łodzianin
IC,2024-05-07,2024-05-07_9111-0,Warszawa Główna,9110 Tuwim
IC,2024-05-07,2024-05-07_91131-0,Warszawa Wschodnia,91130 Zosia
IC,2024-05-07,2024-05-07_91133-2,Warszawa Gdańska,91132 Korczak
IC,2024-05-08,2024-05-08_1001-0,Białystok,1000 Narew
IC,2024-05-08,2024-05-08_1002-3,Białystok,1002 Zamenhof
IC,2024-05-08,2024-05-08_10100-1,Białystok,10100 Żubr
IC,2024-05-08,2024-05-08_10110-1,Warszawa Zachodnia,10110 Żubr
IC,2024-05-08,2024-05-08_1100-1,Łódź Fabryczna,1100 Narew
IC,2024-05-08,2024-05-08_1104-5,Łódź Fabryczna,1104 Skaryna
IC,2024-05-08,2024-05-08_11100-1,Terespol,11100 Podlasie
IC,2024-05-08,2024-05-08_11102-3,Terespol,11102 Mickiewicz
IC,2024-05-08,2024-05-08_11104-5,Terespol,11104 Starzyński
IC,2024-05-08,2024-05-08_11106-7,Terespol,11106 Niemcewicz
IC,2024-05-08,2024-05-08_11110-1,Warszawa Wschodnia,11110 Podlasie
IC,2024-05-08,2024-05-08_11112-3,Warszawa Wschodnia,11112 Mickiewicz
IC,2024-05-08,2024-05-08_11114-5,Warszawa Wschodnia,11114 Starzyński
IC,2024-05-08,2024-05-08_11116-7,Warszawa Wschodnia,11116 Niemcewicz
IC,2024-05-08,2024-05-08_1115-4,Terespol,1114 Skaryna
IC,2024-05-08,2024-05-08_1201-0,Lublin Główny,1200 Czartoryski
TLK,2024-05-08,2024-05-08_12010-1,Jagodin,12010 Kyiv-Express
IC,2024-05-08,2024-05-08_12100-1,Chełm,12100 Chełmianin
IC,2024-05-08,2024-05-08_12102-3,Lublin Główny,12102 Bystrzyca
IC,2024-05-08,2024-05-08_12104-5,Lublin Główny,12104 Czechowicz
IC,2024-05-08,2024-05-08_12106-7,Lublin Główny,12106 Inka
IC,2024-05-08,2024-05-08_1220-1,Kielce Główne,1220 Nida
IC,2024-05-08,2024-05-08_13000-1,Kraków Główny,143 Hańcza
EIP,2024-05-08,2024-05-08_1302-3,Kraków Główny,1302
EIP,2024-05-08,2024-05-08_1304-5,Kraków Główny,1304
EIP,2024-05-08,2024-05-08_1306-7,Kraków Główny,1306
EIP,2024-05-08,2024-05-08_1310-1,Kraków Główny,1310
IC,2024-05-08,2024-05-08_13100-1,Przemyśl Główny,13100 Malinowski
IC,2024-05-08,2024-05-08_13102-3,Kraków Główny,13102 Marszałek Piłsudski
IC,2024-05-08,2024-05-08_13104-5_0,Przemyśl Główny,13104 Witos
IC,2024-05-08,2024-05-08_13104-5_1,Przemyśl Główny,13104 Witos
IC,2024-05-08,2024-05-08_13106-7_0,Przemyśl Główny,13106 San
IC,2024-05-08,2024-05-08_13106-7_1,Przemyśl Główny,13106 San
IC,2024-05-08,2024-05-08_13109-8,Kraków Główny,13108 Reymont
EIP,2024-05-08,2024-05-08_1312-3,Kraków Główny,1312
IC,2024-05-08,2024-05-08_1320-1,Zakopane,1320 Karłowicz
IC,2024-05-08,2024-05-08_1322-3,Kraków Główny,1322 Kinga
EIC,2024-05-08,2024-05-08_1350-1,Zakopane,1350 Tatry
EIP,2024-05-08,2024-05-08_1400-1,Bielsko-Biała Główna,1400
IC,2024-05-08,2024-05-08_14000-1,Bohumin,116 Silesia
IC,2024-05-08,2024-05-08_14002-3,Bohumin,105 Polonia
IC,2024-05-08,2024-05-08_14004-5,Bohumin,131 Batory
IC,2024-05-08,2024-05-08_14006-7,Bohumin,112 Silesia
IC,2024-05-08,2024-05-08_14008-9,Bohumin Vrbice,110 Silesia
IC,2024-05-08,2024-05-08_14010-1,Petrovice U Karvine,407 Chopin
EIC,2024-05-08,2024-05-08_1410-1,Bielsko-Biała Główna,1410 Ondraszek
IC,2024-05-08,2024-05-08_1420-1,Bielsko-Biała Główna,1420 Daszyński
IC,2024-05-08,2024-05-08_1422-3,Bielsko-Biała Główna,1422 Pilecki
IC,2024-05-08,2024-05-08_1424-5,Katowice,1424 Chemik
EIP,2024-05-08,2024-05-08_1500-1,Gdynia Główna,1500
EIP,2024-05-08,2024-05-08_1502-3,Gdynia Główna,1502
IC,2024-05-08,2024-05-08_1510-1,Gdynia Główna,1510 Słowiniec
TLK,2024-05-08,2024-05-08_15102-3,Gdynia Główna,15102 Biebrza
IC,2024-05-08,2024-05-08_1512-3,Gdynia Główna,1512 Wybrzeże
IC,2024-05-08,2024-05-08_1520-1,Olsztyn Główny,1520 Warmia
IC,2024-05-08,2024-05-08_1523-2,Olsztyn Główny,1522 Mazury
IC,2024-05-08,2024-05-08_1524-5,Bydgoszcz Główna,1524 Kopernik
IC,2024-05-08,2024-05-08_1527,Bydgoszcz Główna,1526 Moniuszko
IC,2024-05-08,2024-05-08_1531-0,Bydgoszcz Główna,1530 Brda
IC,2024-05-08,2024-05-08_1533-2,Gdynia Główna,1532 Kociewie
EIC,2024-05-08,2024-05-08_1600-1,Wrocław Główny,1600 Panorama
EIP,2024-05-08,2024-05-08_1602-3,Wrocław Główny,1602
TLK,2024-05-08,2024-05-08_16100-1_0,Jelenia Góra,16100 Orzeszkowa
ZKA TLK,2024-05-08,2024-05-08_16100-1_1,Jelenia Góra,16100 Orzeszkowa
IC,2024-05-08,2024-05-08_16102-3,Wrocław Główny,16102 Konopnicka
IC,2024-05-08,2024-05-08_16104-5,Wrocław Główny,16104 Nałkowska
IC,2024-05-08,2024-05-08_16106-7,Wrocław Główny,16106 Dąbrowska
IC,2024-05-08,2024-05-08_16108-9,Wrocław Główny,16108 Oleńka
TLK,2024-05-08,2024-05-08_16170-1_0,Jelenia Góra,16170 Karkonosze
ZKA TLK,2024-05-08,2024-05-08_16170-1_1,Jelenia Góra,16170 Karkonosze
IC,2024-05-08,2024-05-08_1620-1,Wrocław Główny,1620 Asnyk
IC,2024-05-08,2024-05-08_1622-3,Wrocław Główny,1622 Baczyński
IC,2024-05-08,2024-05-08_1624-5,Wrocław Główny,1624 Fredro
IC,2024-05-08,2024-05-08_1626-7,Zgorzelec,1626 Łużyce
EIC,2024-05-08,2024-05-08_17000-1,Frankfurt (Oder),248 Berlin-Warszawa-Express
EIC,2024-05-08,2024-05-08_17002-3,Frankfurt (Oder),246 Berlin-Warszawa-Express
EIC,2024-05-08,2024-05-08_17004-5,Frankfurt (Oder),48 Berlin-Warszawa-Express
EIC,2024-05-08,2024-05-08_17006-7,Frankfurt (Oder),46 Berlin-Warszawa-Express
EIC,2024-05-08,2024-05-08_17008-9,Frankfurt (Oder),44 Berlin-Warszawa-Express
EIC,2024-05-08,2024-05-08_17010-1,Frankfurt (Oder),40 Berlin-Warszawa-Express
IC,2024-05-08,2024-05-08_17100-1,Zielona Góra Główna,17100 Strzelecki
IC,2024-05-08,2024-05-08_17102-3,Zielona Góra Główna,17102 Zielonogórzanin
IC,2024-05-08,2024-05-08_17104-5,Poznań Główny,17104 Warta
EIC,2024-05-08,2024-05-08_1800-1,Szczecin Główny,1800 Chrobry
IC,2024-05-08,2024-05-08_18100-1,Szczecin Główny,18100 Gałczyński
IC,2024-05-08,2024-05-08_18102-3,Świnoujście,18102 Podlasiak
IC,2024-05-08,2024-05-08_18105-4,Szczecin Główny,18104 Rybak
IC,2024-05-08,2024-05-08_18106-7,Świnoujście,18106 Mewa
TLK,2024-05-08,2024-05-08_18109-8,Szczecin Główny,18108 Włókniarz
IC,2024-05-08,2024-05-08_18110-1,Piła Główna,18110 Noteć
IC,2024-05-08,2024-05-08_18115-4,Kołobrzeg,18114 Pobrzeże
IC,2024-05-08,2024-05-08_18170-1,Świnoujście,18170 Uznam
IC,2024-05-08,2024-05-08_1900-1,Łódź Fabryczna,1900 Boryna
IC,2024-05-08,2024-05-08_1903-2,Łódź Fabryczna,1902 Łęcka
IC,2024-05-08,2024-05-08_1904-5,Łódź Fabryczna,1904 Rubinstein
IC,2024-05-08,2024-05-08_1906-7,Łódź Fabryczna,1906 Leśmian
IC,2024-05-08,2024-05-08_1909-8,Łódź Fabryczna,1908 Jagna
IC,2024-05-08,2024-05-08_1910-1,Łódź Fabryczna,1910 Tuwim
IC,2024-05-08,2024-05-08_19100-1,Łódź Fabryczna,19100 Łodzianin
IC,2024-05-08,2024-05-08_19130-1,Łódź Fabryczna,19130 Zosia
IC,2024-05-08,2024-05-08_19132-3,Łódź Fabryczna,19132 Korczak
IC,2024-05-08,2024-05-08_20100-1,Stalowa Wola Rozwadów,20100 Hetman
IC,2024-05-08,2024-05-08_2100-1,Łódź Fabryczna,2100 Czartoryski
TLK,2024-05-08,2024-05-08_21010-1,Warszawa Wschodnia,21010 Kyiv-Express
IC,2024-05-08,2024-05-08_21100-1,Warszawa Zachodnia,21100 Chełmianin
IC,2024-05-08,2024-05-08_21102-3,Warszawa Zachodnia,21102 Bystrzyca
IC,2024-05-08,2024-05-08_21105-4,Warszawa Wschodnia,21104 Czechowicz
IC,2024-05-08,2024-05-08_21107-6,Warszawa Wschodnia,21106 Inka
IC,2024-05-08,2024-05-08_2120-1,Warszawa Wschodnia,2120 Nida
IC,2024-05-08,2024-05-08_22002,Jagodin,24
IC,2024-05-08,2024-05-08_22005,Chełm,23
IC,2024-05-08,2024-05-08_22007,Chełm,19
IC,2024-05-08,2024-05-08_22008,Jagodin,120
IC,2024-05-08,2024-05-08_22011,Chełm,119
IC,2024-05-08,2024-05-08_22012,Jagodin,20
IC,2024-05-08,2024-05-08_22101-0,Hrubieszów Miasto,22100 Hetman
IC,2024-05-08,2024-05-08_23100-1,Kraków Główny,23100 Jagiełło
TLK,2024-05-08,2024-05-08_24001-0,Bohumin,310 Roztocze
IC,2024-05-08,2024-05-08_24100-1,Katowice,24100 Sztygar
IC,2024-05-08,2024-05-08_24103,Gliwice,24103 Morcinek
IC,2024-05-08,2024-05-08_25100-1,Bydgoszcz Główna,25100 Kujawiak
IC,2024-05-08,2024-05-08_2520-1,Bydgoszcz Główna,2520 Rejewski
IC,2024-05-08,2024-05-08_26100-1,Wrocław Główny,26100 Bolko
IC,2024-05-08,2024-05-08_26102-3,Wrocław Główny,26102 Morcinek
IC,2024-05-08,2024-05-08_2701-0,Zielona Góra Główna,2700 Hetman
IC,2024-05-08,2024-05-08_27100-1,Zielona Góra Główna,27100 Lubuszanin
IC,2024-05-08,2024-05-08_27102-3,Poznań Główny,27102 Koziołek
IC,2024-05-08,2024-05-08_28100-1,Szczecin Główny,28100 Staszic
IC,2024-05-08,2024-05-08_28102-3,Szczecin Główny,28102 Wyczółkowski
IC,2024-05-08,2024-05-08_28104-5,Świnoujście,28104 Górski
TLK,2024-05-08,2024-05-08_30104-5,Krynica,30104 Małopolska
TLK,2024-05-08,2024-05-08_30110-1,Zagórz,30110 Wetlina
TLK,2024-05-08,2024-05-08_30112-3,Zagórz,30112 Bieszczady
TLK,2024-05-08,2024-05-08_30170-1,Krynica,30170 Karpaty
EIP,2024-05-08,2024-05-08_3100-1,Warszawa Wschodnia,3100
IC,2024-05-08,2024-05-08_31000-1,Maćkowo,144 Hańcza
EIP,2024-05-08,2024-05-08_3102-3,Warszawa Wschodnia,3102
EIP,2024-05-08,2024-05-08_3106-7,Warszawa Wschodnia,3106
EIP,2024-05-08,2024-05-08_3108-9,Warszawa Wschodnia,3108
IC,2024-05-08,2024-05-08_31100-1,Warszawa Gdańska,31100 Malinowski
IC,2024-05-08,2024-05-08_31102-3,Warszawa Gdańska,31102 Marszałek Piłsudski
IC,2024-05-08,2024-05-08_31104-5_0,Warszawa Gdańska,31104 Witos
IC,2024-05-08,2024-05-08_31104-5_1,Warszawa Gdańska,31104 Witos
IC,2024-05-08,2024-05-08_31106-7_0,Warszawa Gdańska,31106 San
IC,2024-05-08,2024-05-08_31106-7_1,Warszawa Gdańska,31106 San
IC,2024-05-08,2024-05-08_31108-9,Łódź Fabryczna,31108 Reymont
EIP,2024-05-08,2024-05-08_3112-3,Warszawa Wschodnia,3112
IC,2024-05-08,2024-05-08_3120-1,Warszawa Wschodnia,3120 Karłowicz
IC,2024-05-08,2024-05-08_3122-3,Warszawa Wschodnia,3122 Kinga
IC,2024-05-08,2024-05-08_3128-9,Warszawa Wschodnia,3128 Łokietek
EIC,2024-05-08,2024-05-08_3150-1,Warszawa Wschodnia,3150 Tatry
IC,2024-05-08,2024-05-08_32100-1,Lublin Główny,32100 Jagiełło
TLK,2024-05-08,2024-05-08_33001,Mostiska 2,32
TLK,2024-05-08,2024-05-08_33002,Przemyśl Główny,31
IC,2024-05-08,2024-05-08_33004,Przemyśl Główny,705
TLK,2024-05-08,2024-05-08_33007,Mostiska 2,90
TLK,2024-05-08,2024-05-08_33008,Przemyśl Główny,89
IC,2024-05-08,2024-05-08_33013,Mostiska 2,716
IC,2024-05-08,2024-05-08_33014,Przemyśl Główny,715
IC,2024-05-08,2024-05-08_33017,Mostiska 2,706
TLK,2024-05-08,2024-05-08_33018,Przemyśl Główny,35
TLK,2024-05-08,2024-05-08_33025,Mostiska 2,36
TLK,2024-05-08,2024-05-08_33104-5,Kraków Główny,33104 Małopolska
TLK,2024-05-08,2024-05-08_33110-1,Kraków Główny,33110 Wetlina
TLK,2024-05-08,2024-05-08_33112-3,Kraków Główny,33112 Bieszczady
TLK,2024-05-08,2024-05-08_33170-1,Kraków Główny,33170 Karpaty
IC,2024-05-08,2024-05-08_34000-1,Petrovice U Karvine,114 Cracovia
IC,2024-05-08,2024-05-08_34002-3,Bohumin,107 Porta Moravica
TLK,2024-05-08,2024-05-08_34004-5,Petrovice U Karvine,212 Galicja
IC,2024-05-08,2024-05-08_34006-7,Petrovice U Karvine,103 Danubius
EIP,2024-05-08,2024-05-08_3500-1,Gdynia Główna,3500
EIP,2024-05-08,2024-05-08_3502-3,Gdynia Główna,3502
EIP,2024-05-08,2024-05-08_3504-5,Gdynia Główna,3504
EIP,2024-05-08,2024-05-08_3506-7,Gdynia Główna,3506
EIP,2024-05-08,2024-05-08_3508-9,Gdynia Główna,3508
EIP,2024-05-08,2024-05-08_3510-1,Gdynia Główna,3510
TLK,2024-05-08,2024-05-08_35102-3,Gdynia Główna,35102 Lubomirski
TLK,2024-05-08,2024-05-08_35104-5,Gdynia Główna,35104 Małopolska
IC,2024-05-08,2024-05-08_3512-3,Gdynia Główna,3512 Piast
IC,2024-05-08,2024-05-08_3514-5,Gdynia Główna,3514 Artus
TLK,2024-05-08,2024-05-08_35170-1,Gdynia Główna,35170 Karpaty
TLK,2024-05-08,2024-05-08_35172-3,Gdynia Główna,35172 Rozewie
IC,2024-05-08,2024-05-08_3520-1,Olsztyn Główny,3520 Żeromski
IC,2024-05-08,2024-05-08_3522-3,Olsztyn Główny,3522 Sienkiewicz
IC,2024-05-08,2024-05-08_3524-5,Olsztyn Główny,3524 Kolberg
IC,2024-05-08,2024-05-08_3526-7,Olsztyn Główny,3526 Orłowicz
IC,2024-05-08,2024-05-08_3532-3,Bydgoszcz Główna,3532 Kochanowski
IC,2024-05-08,2024-05-08_3534-5,Bydgoszcz Główna,3534 Kazimierz
IC,2024-05-08,2024-05-08_3560-1,Gdynia Główna,3560 Witkacy
IC,2024-05-08,2024-05-08_3600-1,Wrocław Główny,3600 Wyspiański
IC,2024-05-08,2024-05-08_3602-3,Wrocław Główny,3602 Siemiradzki
IC,2024-05-08,2024-05-08_3604-5,Wrocław Główny,3604 Grottger
IC,2024-05-08,2024-05-08_36100-1,Wrocław Główny,36100 Boznańska
TLK,2024-05-08,2024-05-08_36102-3_0,Jelenia Góra,36102 Sudety
ZKA TLK,2024-05-08,2024-05-08_36102-3_1,Jelenia Góra,36102 Sudety
TLK,2024-05-08,2024-05-08_36106-7_0,Jelenia Góra,36106 Szczeliniec
ZKA TLK,2024-05-08,2024-05-08_36106-7_1,Jelenia Góra,36106 Szczeliniec
IC,2024-05-08,2024-05-08_3700-1,Poznań Główny,3700 Ślązak
IC,2024-05-08,2024-05-08_37000-1,Frankfurt (Oder),56 Wawel
IC,2024-05-08,2024-05-08_37002-3,Frankfurt (Oder),54 Odra
IC,2024-05-08,2024-05-08_37100-1,Poznań Główny,37100 Pułaski
IC,2024-05-08,2024-05-08_37102-3,Poznań Główny,37102 Wybicki
IC,2024-05-08,2024-05-08_37104-5,Zielona Góra Główna,37104 Mehoffer
IC,2024-05-08,2024-05-08_3720-1,Poznań Główny,3720 Cegielski
IC,2024-05-08,2024-05-08_3722-3,Poznań Główny,3722 Barbakan
EIP,2024-05-08,2024-05-08_3800-1,Kołobrzeg,3800
IC,2024-05-08,2024-05-08_3804-5,Szczecin Główny,3804 Matejko
IC,2024-05-08,2024-05-08_3806-7,Kołobrzeg,3806 Malczewski
IC,2024-05-08,2024-05-08_38100-1,Kołobrzeg,38100 Zamoyski
IC,2024-05-08,2024-05-08_38102-3,Świnoujście,38102 Chełmoński
IC,2024-05-08,2024-05-08_38106-7,Piła Główna,38106 Miechowita
TLK,2024-05-08,2024-05-08_38170-1,Kołobrzeg,38171 Ustronie
IC,2024-05-08,2024-05-08_38172-3,Świnoujście,38172 Przemyślanin
IC,2024-05-08,2024-05-08_3820-1,Szczecin Główny,3820 Osterwa
IC,2024-05-08,2024-05-08_40001,Bohumin,101 Moravia
IC,2024-05-08,2024-05-08_41000-1,Warszawa Gdańska,117 Silesia
IC,2024-05-08,2024-05-08_41002-3,Warszawa Wschodnia,104 Polonia
IC,2024-05-08,2024-05-08_41004-5,Warszawa Wschodnia,130 Batory
IC,2024-05-08,2024-05-08_41006-7,Warszawa Gdańska,113 Silesia
IC,2024-05-08,2024-05-08_41008-9,Warszawa Gdańska,111 Silesia
IC,2024-05-08,2024-05-08_41010-1,Warszawa Wschodnia,406 Chopin
EIC,2024-05-08,2024-05-08_4110-1,Warszawa Wschodnia,4110 Ondraszek
IC,2024-05-08,2024-05-08_4120-1,Warszawa Wschodnia,4120 Daszyński
IC,2024-05-08,2024-05-08_4122-3,Białystok,4122 Pilecki
IC,2024-05-08,2024-05-08_4124-5,Płock,4124 Chemik
TLK,2024-05-08,2024-05-08_42000-1,Lublin Główny,311 Roztocze
IC,2024-05-08,2024-05-08_42100-1,Lublin Główny,42100 Sztygar
IC,2024-05-08,2024-05-08_42102,Kielce Główne,42102 Morcinek
IC,2024-05-08,2024-05-08_43000-1,Przemyśl Główny,115 Cracovia
IC,2024-05-08,2024-05-08_43002-3,Przemyśl Główny,106 Porta Moravica
TLK,2024-05-08,2024-05-08_43004-5,Kraków Główny,213 Galicja
IC,2024-05-08,2024-05-08_43006-7,Kraków Główny,102 Danubius
IC,2024-05-08,2024-05-08_44000,Katowice,100 Moravia
EIP,2024-05-08,2024-05-08_4500-1,Gdynia Główna,4500
IC,2024-05-08,2024-05-08_45000-1,Gdynia Główna,108 Sobieski
EIP,2024-05-08,2024-05-08_4502-3,Gdynia Główna,4502
EIP,2024-05-08,2024-05-08_4504-5,Gdynia Główna,4504
EIP,2024-05-08,2024-05-08_4506-7,Gdynia Główna,4506
EIP,2024-05-08,2024-05-08_4508-9,Gdynia Główna,4508
TLK,2024-05-08,2024-05-08_45103-2,Gdynia Główna,45102 Flisak
IC,2024-05-08,2024-05-08_45150-1,Bydgoszcz Główna,45150 Halny
IC,2024-05-08,2024-05-08_4520-1,Gdynia Główna,4520 Hutnik
IC,2024-05-08,2024-05-08_4522-3,Olsztyn Główny,4522 Skarbek
IC,2024-05-08,2024-05-08_4524-5,Olsztyn Główny,4524 Kormoran
IC,2024-05-08,2024-05-08_4526-7,Gdynia Główna,4526 Doker
IC,2024-05-08,2024-05-08_46000-1,Wrocław Główny,202 Danubius
IC,2024-05-08,2024-05-08_47101,Poznań Główny,47100 Spodek
IC,2024-05-08,2024-05-08_48101-0,Słupsk,48100 Gwarek
IC,2024-05-08,2024-05-08_48102-3,Ustka,48102 Szyndzielnia
ZKA IC,2024-05-08,2024-05-08_50111-0,Giżycko,ZKA 608 Warmia
ZKA IC,2024-05-08,2024-05-08_50113-2,Giżycko,ZKA 606 Mamry
EIP,2024-05-08,2024-05-08_5100-1,Warszawa Centralna,5100
EIP,2024-05-08,2024-05-08_5102-3,Warszawa Centralna,5102
EIP,2024-05-08,2024-05-08_5104-5,Warszawa Centralna,5104
IC,2024-05-08,2024-05-08_5110-1,Warszawa Zachodnia,5110 Słowiniec
TLK,2024-05-08,2024-05-08_51102-3,Warszawa Wschodnia,51102 Biebrza
IC,2024-05-08,2024-05-08_5112-3,Warszawa Zachodnia,5112 Wybrzeże
IC,2024-05-08,2024-05-08_5122-3,Łódź Fabryczna,5122 Mazury
IC,2024-05-08,2024-05-08_5124-5,Warszawa Wschodnia,5124 Kopernik
IC,2024-05-08,2024-05-08_5126-7,Warszawa Centralna,5126 Moniuszko
IC,2024-05-08,2024-05-08_5130-1,Warszawa Zachodnia,5130 Brda
IC,2024-05-08,2024-05-08_5132-3,Łódź Fabryczna,5132 Kociewie
IC,2024-05-08,2024-05-08_52100-1,Chełm,52100 Kujawiak
IC,2024-05-08,2024-05-08_5220-1,Lublin Główny,5220 Rejewski
EIP,2024-05-08,2024-05-08_5300-1,Kraków Główny,5300
EIP,2024-05-08,2024-05-08_5302-3,Kraków Główny,5302
EIP,2024-05-08,2024-05-08_5304-5,Kraków Główny,5304
EIP,2024-05-08,2024-05-08_5306-7,Kraków Główny,5306
EIP,2024-05-08,2024-05-08_5308-9,Rzeszów Główny,5308
EIP,2024-05-08,2024-05-08_5310-1,Kraków Główny,5310
TLK,2024-05-08,2024-05-08_53102-3,Kraków Główny,53102 Lubomirski
TLK,2024-05-08,2024-05-08_53104-5,Zakopane,53104 Małopolska
IC,2024-05-08,2024-05-08_5312-3,Kraków Główny,5312 Piast
IC,2024-05-08,2024-05-08_5314-5,Przemyśl Główny,5314 Artus
TLK,2024-05-08,2024-05-08_53170-1,Zakopane,53170 Karpaty
TLK,2024-05-08,2024-05-08_53172-3,Kraków Główny,53173 Rozewie
IC,2024-05-08,2024-05-08_5320-1,Kraków Główny,5320 Żeromski
IC,2024-05-08,2024-05-08_5322-3,Kraków Główny,5322 Sienkiewicz
IC,2024-05-08,2024-05-08_5324-5,Kraków Główny,5324 Kolberg
IC,2024-05-08,2024-05-08_5326-7,Kraków Główny,5326 Orłowicz
IC,2024-05-08,2024-05-08_5328-9,Kraków Główny,5328 Warmia
IC,2024-05-08,2024-05-08_5332-3,Rzeszów Główny,5332 Kochanowski
IC,2024-05-08,2024-05-08_5334-5,Kraków Główny,5334 Kazimierz
IC,2024-05-08,2024-05-08_5360-1,Zakopane,5360 Witkacy
EIP,2024-05-08,2024-05-08_5400-1,Gliwice,5400
IC,2024-05-08,2024-05-08_54000-1,Bohumin,109 Sobieski
EIP,2024-05-08,2024-05-08_5402-3,Bielsko-Biała Główna,5402
EIP,2024-05-08,2024-05-08_5404-5,Gliwice,5404
EIP,2024-05-08,2024-05-08_5406-7,Bielsko-Biała Główna,5406
TLK,2024-05-08,2024-05-08_54102-3,Katowice,54102 Flisak
IC,2024-05-08,2024-05-08_54150-1,Bielsko-Biała Główna,54150 Halny
IC,2024-05-08,2024-05-08_5420-1,Bielsko-Biała Główna,5420 Hutnik
IC,2024-05-08,2024-05-08_5422-3,Racibórz,5422 Skarbek
IC,2024-05-08,2024-05-08_5424-5,Bielsko-Biała Główna,5424 Kormoran
IC,2024-05-08,2024-05-08_5426-7,Katowice,5426 Doker
ZKA TLK,2024-05-08,2024-05-08_55106,Grudziądz,55106 Zka Flisak
ZKA TLK,2024-05-08,2024-05-08_55109,Malbork,55109 Zka Flisak
ZKA IC,2024-05-08,2024-05-08_55111-0,Olsztyn Główny,ZKA 605 Warmia
ZKA IC,2024-05-08,2024-05-08_55113-2,Olsztyn Główny,ZKA 607 Mamry
IC,2024-05-08,2024-05-08_5600-1_0,Jelenia Góra,5600 Pomorzanin
